dataset,model,pooling,probe,feature_dim,n_train,n_test,n_classes,seed,cv_folds,tuning_candidates,selection_metric,cv_score,best_params,MCC,AUROC,F1,Accuracy
splice/splice_site_type_DNABERT,InstaDeepAI/NTv3_650M_pre,max,linear,1536,31933,13687,3,42,4,4,accuracy,0.7422730537173559,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.569091721246694,0.8631913726848431,0.7043661957908581,0.7525389055307956
splice/splice_site_type_NT,InstaDeepAI/NTv3_650M_pre,max,linear,1536,20999,9001,3,42,4,4,accuracy,0.6861279245933465,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.552600588764301,0.8543291815637697,0.7015878791199044,0.7015887123652927
tf/Human_TFBS_1,InstaDeepAI/NTv3_650M_pre,max,linear,1536,24064,10314,2,42,4,4,roc_auc,0.8558599110262703,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5666417134517346,0.8645178208593767,0.7831638417229174,0.7832072910606942
tf/Human_TFBS_2,InstaDeepAI/NTv3_650M_pre,max,linear,1536,22870,9802,2,42,4,4,roc_auc,0.8400555162386217,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5298821155315119,0.8460640036110206,0.7646534622621111,0.7647418894103244
tf/Human_TFBS_3,InstaDeepAI/NTv3_650M_pre,max,linear,1536,14699,6301,2,42,4,4,roc_auc,0.8131077829520466,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.482945067527095,0.8164366061668507,0.7414683317043389,0.7414696079987304
tf/Human_TFBS_4,InstaDeepAI/NTv3_650M_pre,max,linear,1536,20505,8789,2,42,4,4,roc_auc,0.7389629735571316,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3574923763326083,0.7476051477788255,0.6786398434691998,0.6786892706792582
tf/Human_TFBS_5,InstaDeepAI/NTv3_650M_pre,max,linear,1536,14699,6301,2,42,4,4,roc_auc,0.8769809852162828,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5891603327158768,0.8760615173817333,0.79444225404064,0.7944770671322012
virus/covid_variants,InstaDeepAI/NTv3_650M_pre,max,linear,1536,64168,27501,9,42,4,4,accuracy,0.490228774467024,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.4293299705622793,0.828219428331458,0.4946692689044766,0.4940911239591287
EMP/Yeast_H3,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,10475,4490,2,42,4,4,roc_auc,0.9462958966140568,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7860463426122162,0.9532656343061348,0.893016783736645,0.8930957683741648
EMP/Yeast_H3K14ac,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,23133,9915,2,42,4,4,roc_auc,0.83694987689079,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5383085025791794,0.846716479859593,0.7691419889767306,0.773171961674231
EMP/Yeast_H3K36me3,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,24415,10465,2,42,4,4,roc_auc,0.8633458455845139,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5873450462332508,0.8674556433692018,0.7934492484150217,0.7955088389870999
EMP/Yeast_H3K4me1,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,22173,9504,2,42,4,4,roc_auc,0.8052730458369487,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.507114608463898,0.817475998199865,0.75313713172721,0.7563131313131313
EMP/Yeast_H3K4me2,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,21478,9205,2,42,4,4,roc_auc,0.7229982602160091,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3308223030660053,0.73133556671563,0.6640993336996868,0.6811515480717002
EMP/Yeast_H3K4me3,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,25759,11040,2,42,4,4,roc_auc,0.7643566525602974,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4090055561564422,0.7762295872729928,0.7044071803108475,0.7061594202898551
EMP/Yeast_H3K79me3,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,20185,8652,2,42,4,4,roc_auc,0.8892013441333031,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6400513258479383,0.8948064448629421,0.8200079885497453,0.8208506703652335
EMP/Yeast_H3K9ac,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,19447,8335,2,42,4,4,roc_auc,0.8310341809837072,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5274402518804955,0.8411863335033147,0.7636860953731742,0.7668866226754649
EMP/Yeast_H4,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,10220,4381,2,42,4,4,roc_auc,0.9561417798281512,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8099955714098467,0.9599215033663128,0.9049973510875104,0.9061858023282356
EMP/Yeast_H4ac,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,23866,10229,2,42,4,4,roc_auc,0.8109689821807149,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5038312555377779,0.8267828950664067,0.7518427896713598,0.7538371297292012
deep4mc/A.thaliana_4mC,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,156697,67157,2,42,4,4,roc_auc,0.712841235145774,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3155741064329367,0.7151735591589503,0.6577869038672892,0.6577869767857408
deep4mc/C.elegans_4mC,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,84926,36398,2,42,4,4,roc_auc,0.7446656413698,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3690879608863087,0.7469689497729827,0.6845423600367505,0.6845431067641079
deep4mc/D.melanogaster_4mC,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,126466,54200,2,42,4,4,roc_auc,0.7452583786577716,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3682309505854144,0.7479558952083986,0.68411346111073,0.6841143911439115
deep4mc/E.coli_4mC,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,8681,3721,2,42,4,4,roc_auc,0.6904897135764266,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2100714636703819,0.7018069093216548,0.5964249417485405,0.8142972319269014
deep4mc/G.pickeringii_4mC,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,24053,10309,2,42,4,4,roc_auc,0.6977071561443716,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1879435284510013,0.7096952451390435,0.5750777809647085,0.8219031913861674
deep4mc/G.subterraneus_4mC,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,63567,27243,2,42,4,4,roc_auc,0.6923089506676834,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.16725657296697,0.7059039238929204,0.547249923451535,0.8298645523620747
enhancers/enhancer,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,14968,400,2,42,4,4,roc_auc,0.967816465613012,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4800735832326195,0.8105500000000002,0.7361129436601135,0.7375
enhancers/enhancer_strength,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,14968,400,3,42,4,4,accuracy,0.8313067878140031,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4293267257498345,0.7513277777777777,0.56199727066357,0.6275
genomic_benchmark/coding,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,75000,25000,2,42,4,4,roc_auc,0.9840590279111112,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.877767801442237,0.9827915072,0.9387513557093372,0.93876
genomic_benchmark/enhancer_cohn,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,20843,6948,2,42,4,4,roc_auc,0.8202450328463995,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4756524342111929,0.8189743431673864,0.737733210520624,0.7377662636729995
genomic_benchmark/enhancer_ensembl,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,123872,30970,2,42,4,4,roc_auc,0.8702958874690425,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.5854139025226035,0.8727798282817468,0.792613626327433,0.7926380368098159
genomic_benchmark/human_vs_worm,InstaDeepAI/NTv3_650M_pre,mean_max,linear,3072,75000,25000,2,42,4,4,roc_auc,0.9936554837333332,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.9244805798344016,0.9942194368,0.9622399881584602,0.96224
EMP/Yeast_H3,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,10475,4490,2,42,4,4,roc_auc,0.8499759770094659,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.553432912320663,0.8533591423466349,0.7756925769439951,0.7757238307349666
EMP/Yeast_H3K14ac,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,23133,9915,2,42,4,4,roc_auc,0.7790385833642256,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4460600856964066,0.7936224724996286,0.7225955440903149,0.72970247100353
EMP/Yeast_H3K36me3,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,24415,10465,2,42,4,4,roc_auc,0.808428873039458,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5052911306121398,0.8135903055735405,0.7526384516221621,0.7542283803153368
EMP/Yeast_H3K4me1,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,22173,9504,2,42,4,4,roc_auc,0.7446104306306875,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4140622266196705,0.7516248986531133,0.7069389083537077,0.7087542087542088
EMP/Yeast_H3K4me2,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,21478,9205,2,42,4,4,roc_auc,0.6340649374493151,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2191057680920191,0.6495174044319736,0.6052431238108605,0.6324823465507876
EMP/Yeast_H3K4me3,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,25759,11040,2,42,4,4,roc_auc,0.6819016073143865,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2793752089281133,0.6915362349583862,0.6381684043453153,0.6428442028985507
EMP/Yeast_H3K79me3,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,20185,8652,2,42,4,4,roc_auc,0.8258343098248782,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.552629394716155,0.8420161926376615,0.7762896527328694,0.7770457697642164
EMP/Yeast_H3K9ac,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,19447,8335,2,42,4,4,roc_auc,0.7676178480863537,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4210109957447903,0.7762080571137175,0.7092201523884595,0.7158968206358728
EMP/Yeast_H4,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,10220,4381,2,42,4,4,roc_auc,0.9021105066730212,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7270544520531699,0.9138464194829036,0.8633063692260929,0.8655558091759872
EMP/Yeast_H4ac,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,23866,10229,2,42,4,4,roc_auc,0.7434966428143,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3808992547033014,0.7550962366625245,0.6900096705570771,0.6934206667318409
deep4mc/A.thaliana_4mC,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,156697,67157,2,42,4,4,roc_auc,0.6104800864085835,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1774797313354659,0.6208685170352871,0.5887396869595254,0.5887398186339473
deep4mc/C.elegans_4mC,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,84926,36398,2,42,4,4,roc_auc,0.599819700572176,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1395688921529967,0.5965239490255422,0.5697828457200024,0.5697840540689049
deep4mc/D.melanogaster_4mC,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,126466,54200,2,42,4,4,roc_auc,0.6265289109554425,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1833210831337013,0.6284231954902575,0.591660461004134,0.591660516605166
deep4mc/E.coli_4mC,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,8681,3721,2,42,4,4,roc_auc,0.5646409386724905,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.0647980498790939,0.5984385890087485,0.5050958704117834,0.8151034668099973
deep4mc/G.pickeringii_4mC,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,24053,10309,2,42,4,4,roc_auc,0.61226030698267,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.0817228397700143,0.6184373580983105,0.4981464736711907,0.8263653118634203
deep4mc/G.subterraneus_4mC,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,63567,27243,2,42,4,4,roc_auc,0.6014774734612722,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.038770547766765,0.6194883033758468,0.4660569869712258,0.8316264728554124
enhancers/enhancer,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,14968,400,2,42,4,4,roc_auc,0.8703403890887412,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4552789438057995,0.7822250000000001,0.7274165213096511,0.7275
enhancers/enhancer_strength,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,14968,400,3,42,4,4,accuracy,0.6622795296632816,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3391748159961775,0.718375,0.5158466503580774,0.585
genomic_benchmark/coding,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,75000,25000,2,42,4,4,roc_auc,0.9562747392,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7822214220215344,0.9548535424,0.8908022219367012,0.89084
genomic_benchmark/enhancer_cohn,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,20843,6948,2,42,4,4,roc_auc,0.7778018187110833,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4142546747011638,0.7834619969912192,0.7070976731993681,0.7071099597006333
genomic_benchmark/enhancer_ensembl,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,123872,30970,2,42,4,4,roc_auc,0.7619267669016896,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3893308122537021,0.7624533079550668,0.6943895182149982,0.6945108169195996
genomic_benchmark/human_vs_worm,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,75000,25000,2,42,4,4,roc_auc,0.9660372252444444,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8068982193219648,0.967326688,0.9034389098639168,0.90344
genomic_benchmark/open_chromatin_region,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,139804,34952,2,42,4,4,roc_auc,0.6692563903703128,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2473505300553662,0.6692259078808063,0.6232641162017856,0.6235122453650721
genomic_benchmark/promoter_notata_251bps,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,27097,9034,2,42,4,4,roc_auc,0.8789255426134466,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6203791433778532,0.8851778609757476,0.8085798900831251,0.808943989373478
genomic_benchmark/regulatory_region_type,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,150000,57713,3,42,4,4,accuracy,0.5669933333333333,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3432413585333046,0.7549808051883398,0.5541387557737921,0.5648813958726804
iDHS-EL/DNase_I,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,711,306,2,42,4,4,roc_auc,0.7466323193521593,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.382232965534474,0.720988845988846,0.6851666764654006,0.7712418300653595
iDNA_ABF/5mC,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,3281,1407,2,42,4,4,roc_auc,0.6673812149818134,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2396721653593694,0.6658759537049012,0.6196077044164205,0.6197583511016347
iDNA_ABF/6mA,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,25668,11002,2,42,4,4,roc_auc,0.7569122170617396,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3998863666043726,0.7673324487844934,0.6998198883171394,0.6998727504090165
iPro-WAEL/Promoter_Arabidopsis_NonTATA,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,8267,3543,2,42,4,4,roc_auc,0.932111323277872,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7325829400906144,0.939530853874754,0.8662020149743173,0.8662150719729044
iPro-WAEL/Promoter_Arabidopsis_TATA,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,3063,1313,2,42,4,4,roc_auc,0.9176706918913032,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6190094782441286,0.906925369133053,0.8089798839275885,0.8309215536938309
iPro-WAEL/Promoter_B_amyloliquefaciens,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,1483,636,2,42,4,4,roc_auc,0.8495542622587111,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4914335338171891,0.8374751540203514,0.7449778719443977,0.7452830188679245
iPro-WAEL/Promoter_GM12878,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,10992,2750,2,42,4,4,roc_auc,0.931591508128712,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7549108877239207,0.9431124628099176,0.8774543996151533,0.8774545454545455
iPro-WAEL/Promoter_HUVEC,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,11928,2982,2,42,4,4,roc_auc,0.9564563774329412,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.806171987335421,0.9576601122496212,0.9030850796446144,0.9030851777330652
iPro-WAEL/Promoter_Hela-S3,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,11736,2936,2,42,4,4,roc_auc,0.9536967337317368,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7902171375281128,0.9576733252158676,0.89509361537048,0.8950953678474114
iPro-WAEL/Promoter_NHEK,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,8170,2044,2,42,4,4,roc_auc,0.9198499062445356,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7244256464278335,0.9318859838925247,0.8620014019926683,0.8620352250489237
iPro-WAEL/Promoter_R_capsulatus,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,7406,3175,2,42,4,4,roc_auc,0.7177129401124059,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3158925120023477,0.7222185618926886,0.6579201449572128,0.6579527559055118
mouse/mouse_TFBS_1,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,5668,2430,2,42,4,4,roc_auc,0.717868227709912,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3689343952889373,0.7343386001456417,0.684272258915009,0.6843621399176955
mouse/mouse_TFBS_2,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,47209,20233,2,42,4,4,roc_auc,0.8509253965280598,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5440109648283354,0.8559868127330947,0.7719359528275281,0.7719567043938121
mouse/mouse_TFBS_3,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,2293,983,2,42,4,4,roc_auc,0.8110727336740764,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5271622809533613,0.8558152434884836,0.7627190460650701,0.762970498474059
mouse/mouse_TFBS_4,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,1667,715,2,42,4,4,roc_auc,0.6375269348882393,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1946494602067568,0.6490853324570052,0.5970254403131114,0.5972027972027972
mouse/mouse_TFBS_5,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,13180,5650,2,42,4,4,roc_auc,0.6563462510536957,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2449601875877597,0.6685284673819406,0.6224744583011497,0.6224778761061946
prom/promoter_all_300bps,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,41437,17759,2,42,4,4,roc_auc,0.9389920526245588,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7448692010368682,0.9400527322287936,0.8723973745841282,0.8724027253786812
prom/promoter_all_70bps,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,41437,17759,2,42,4,4,roc_auc,0.8542223432163777,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5393800111911253,0.8526288811336395,0.7692932972143022,0.7694126921560899
prom/promoter_notata_300bps,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,37146,15920,2,42,4,4,roc_auc,0.9745905741583284,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8518724085551174,0.976613374662256,0.9258744542367798,0.9258793969849246
prom/promoter_notata_70bps,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,37146,15920,2,42,4,4,roc_auc,0.8733983191588699,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5946284581707357,0.8794810263629707,0.7971253189915992,0.7971733668341708
prom/promoter_tata_300bps,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,4290,1840,2,42,4,4,roc_auc,0.6956739523285869,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3195720136547883,0.723170486767486,0.6597789910336949,0.6597826086956522
prom/promoter_tata_70bps,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,4290,1840,2,42,4,4,roc_auc,0.7987145637310508,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4739175228711018,0.8137175094517959,0.7369552786166287,0.7369565217391304
splice/acceptors,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,15525,6654,2,42,4,4,roc_auc,0.8176629069288972,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4993665570922668,0.8187732422616144,0.7491872204400891,0.7494740006011422
splice/donors,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,15381,6592,2,42,4,4,roc_auc,0.8203807536137947,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4963786253890603,0.8258441952943775,0.7479615077360537,0.7480279126213593
splice/splice_site_type_DNABERT,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,31933,13687,3,42,4,4,accuracy,0.6259981325861042,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3310551172632955,0.7477236307252539,0.5377940335116734,0.6292832614890042
splice/splice_site_type_NT,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,20999,9001,3,42,4,4,accuracy,0.5481213927369386,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3426778136644514,0.73346771418174,0.5617867714723227,0.561715364959449
tf/Human_TFBS_1,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,24064,10314,2,42,4,4,roc_auc,0.8100569911972328,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4998097014246691,0.8267439062647527,0.7496838917355535,0.7497576110141555
tf/Human_TFBS_2,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,22870,9802,2,42,4,4,roc_auc,0.7969340856715632,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4552312380206438,0.805187270285878,0.7272749954026823,0.7274025709038971
tf/Human_TFBS_3,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,14699,6301,2,42,4,4,roc_auc,0.7459233506336289,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3585144910927253,0.746314951665634,0.6792572284377266,0.6792572607522616
tf/Human_TFBS_4,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,20505,8789,2,42,4,4,roc_auc,0.6694978459114078,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2223158556839887,0.665709471442856,0.6107055462726025,0.6109910114916373
tf/Human_TFBS_5,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,14699,6301,2,42,4,4,roc_auc,0.8024727945501858,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.461795863352474,0.8040196863681472,0.7305521442401184,0.7306776702110777
virus/covid_variants,InstaDeepAI/NTv3_650M_pre,attention,linear,1536,64168,27501,9,42,4,4,accuracy,0.3026898142376262,"{'clf__C': 10.0, 'clf__penalty': 'l2'}",0.2141406255405238,0.6996129290169287,0.3028533239135838,0.3038071342860259
EMP/Yeast_H3,zhihan1996/DNABERT-2-117M,attention,linear,768,10475,4490,2,42,4,4,roc_auc,0.8994356545232107,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.651446998863907,0.9027176891006552,0.8257228433426462,0.8258351893095769
EMP/Yeast_H3K14ac,zhihan1996/DNABERT-2-117M,attention,linear,768,23133,9915,2,42,4,4,roc_auc,0.7265715565891053,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3494405665163528,0.7347736011689979,0.6736759663355955,0.6836106908724155
EMP/Yeast_H3K36me3,zhihan1996/DNABERT-2-117M,attention,linear,768,24415,10465,2,42,4,4,roc_auc,0.7715936534715624,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4129696625963753,0.7746776353546068,0.7063413785507429,0.7091256569517439
EMP/Yeast_H3K4me1,zhihan1996/DNABERT-2-117M,attention,linear,768,22173,9504,2,42,4,4,roc_auc,0.7039161989288346,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3147469675635761,0.7120203211669447,0.6558642892113629,0.6623526936026936
EMP/Yeast_H3K4me2,zhihan1996/DNABERT-2-117M,attention,linear,768,21478,9205,2,42,4,4,roc_auc,0.6732527479380215,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2583315575509157,0.6744726142068939,0.6221054281968437,0.6522542096686583
EMP/Yeast_H3K4me3,zhihan1996/DNABERT-2-117M,attention,linear,768,25759,11040,2,42,4,4,roc_auc,0.6453796237376985,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2111480560868994,0.6463818370413603,0.6044779717244064,0.6090579710144928
EMP/Yeast_H3K79me3,zhihan1996/DNABERT-2-117M,attention,linear,768,20185,8652,2,42,4,4,roc_auc,0.8396977752767787,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5483812474633079,0.842058257011176,0.7739943878915523,0.77542764678687
EMP/Yeast_H3K9ac,zhihan1996/DNABERT-2-117M,attention,linear,768,19447,8335,2,42,4,4,roc_auc,0.7732224710419333,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4096492189553353,0.7705117797042325,0.704764673877748,0.7089382123575285
EMP/Yeast_H4,zhihan1996/DNABERT-2-117M,attention,linear,768,10220,4381,2,42,4,4,roc_auc,0.9226134624621606,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7136638667304591,0.9231920106857416,0.8568282286029306,0.8587080575211139
EMP/Yeast_H4ac,zhihan1996/DNABERT-2-117M,attention,linear,768,23866,10229,2,42,4,4,roc_auc,0.7136174461991878,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3204695123951041,0.7175260370437144,0.6596720155175454,0.6637012415680907
deep4mc/A.thaliana_4mC,zhihan1996/DNABERT-2-117M,attention,linear,768,156697,67157,2,42,4,4,roc_auc,0.5702944046189677,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.107792654625519,0.5740375515954474,0.5538950243811976,0.5538960942269607
deep4mc/C.elegans_4mC,zhihan1996/DNABERT-2-117M,attention,linear,768,84926,36398,2,42,4,4,roc_auc,0.5815264865275053,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1206913811120414,0.5822333767439926,0.5601591329928657,0.5603055112918293
deep4mc/D.melanogaster_4mC,zhihan1996/DNABERT-2-117M,attention,linear,768,126466,54200,2,42,4,4,roc_auc,0.5871543672295527,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1355147423029402,0.5923400117100802,0.5677226232289572,0.5677490774907749
deep4mc/E.coli_4mC,zhihan1996/DNABERT-2-117M,attention,linear,768,8681,3721,2,42,4,4,roc_auc,0.5602075492063132,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.0460435501293869,0.5866837960699463,0.4730660893061001,0.8298844396667563
