dataset,ridge_k4_NTv3_650M_pre_R2,ridge_k4_NTv3_650M_pre_MSE,kmer_k4_MCC,kmer_k4_AUROC,kmer_k4_F1,kmer_k4_Accuracy,fm_NTv3_650M_pre_MCC,fm_NTv3_650M_pre_AUROC,fm_NTv3_650M_pre_F1,fm_NTv3_650M_pre_Accuracy,kmer_k5_MCC,kmer_k5_AUROC,kmer_k5_F1,kmer_k5_Accuracy,kmer_k6_MCC,kmer_k6_AUROC,kmer_k6_F1,kmer_k6_Accuracy,fm_hyenadna-medium-160k-seqlen-hf_MCC,fm_hyenadna-medium-160k-seqlen-hf_AUROC,fm_hyenadna-medium-160k-seqlen-hf_F1,fm_hyenadna-medium-160k-seqlen-hf_Accuracy,ridge_k4_hyenadna-medium-160k-seqlen-hf_R2,ridge_k4_hyenadna-medium-160k-seqlen-hf_MSE,ridge_k5_hyenadna-medium-160k-seqlen-hf_R2,ridge_k5_hyenadna-medium-160k-seqlen-hf_MSE,ridge_k6_hyenadna-medium-160k-seqlen-hf_R2,ridge_k6_hyenadna-medium-160k-seqlen-hf_MSE,ridge_k5_NTv3_650M_pre_R2,ridge_k5_NTv3_650M_pre_MSE,ridge_k6_NTv3_650M_pre_R2,ridge_k6_NTv3_650M_pre_MSE,n_train,n_test,n_classes,class_balance,seq_len_mean,seq_len_std,seq_len_min,seq_len_max,gc_content_mean,tok_NTv3_650M_pre_MCC,tok_NTv3_650M_pre_AUROC,tok_NTv3_650M_pre_F1,tok_NTv3_650M_pre_Accuracy,tok_hyenadna-medium-160k-seqlen-hf_MCC,tok_hyenadna-medium-160k-seqlen-hf_AUROC,tok_hyenadna-medium-160k-seqlen-hf_F1,tok_hyenadna-medium-160k-seqlen-hf_Accuracy,kmer_multi_k4_5_6_MCC,kmer_multi_k4_5_6_AUROC,kmer_multi_k4_5_6_F1,kmer_multi_k4_5_6_Accuracy,ridge_multi_k4_5_6_NTv3_650M_pre_R2,ridge_multi_k4_5_6_NTv3_650M_pre_MSE,ridge_multi_k4_5_6_hyenadna-medium-160k-seqlen-hf_R2,ridge_multi_k4_5_6_hyenadna-medium-160k-seqlen-hf_MSE,fm_DNABERT-2-117M_MCC,fm_DNABERT-2-117M_AUROC,fm_DNABERT-2-117M_F1,fm_DNABERT-2-117M_Accuracy,onehot_512bp_MCC,onehot_512bp_AUROC,onehot_512bp_F1,onehot_512bp_Accuracy,onehot_1024bp_MCC,onehot_1024bp_AUROC,onehot_1024bp_F1,onehot_1024bp_Accuracy,onehot_2048bp_MCC,onehot_2048bp_AUROC,onehot_2048bp_F1,onehot_2048bp_Accuracy
iPro-WAEL/Promoter_Hela-S3,0.5204549431800842,50.24807357788086,0.8780232803569717,0.9817394145030404,0.9386697860962568,0.9386920980926432,0.9089927146351158,0.988331452457142,0.9543528101359816,0.9543596730245232,0.8748898917318654,0.9799032400567232,0.936956270173419,0.9369891008174388,0.872274208715494,0.9767547832413932,0.935589035705518,0.9356267029972752,0.8549762460537971,0.978176113119854,0.927449277733016,0.9274523160762944,0.4016942381858825,0.0264201611280441,0.397071897983551,0.0266564711928367,0.403218150138855,0.0263020172715187,0.5512765049934387,48.0029182434082,0.5669175982475281,46.671024322509766,11736.0,2936.0,2.0,1.0,1165.2,535.1,101.0,2999.0,0.5446,0.7813310917300349,0.9327620017224864,0.8895017458757606,0.8896457765667575,0.7814885872903136,0.9337605984898544,0.8894906549677765,0.8896457765667575,0.8829151663096828,0.9801542813444304,0.9410508479493986,0.9410762942779292,0.5789008332362832,44.86885012028046,0.6535042387111625,0.0131722580397732,0.8740368100557829,0.9823746742495676,0.9369869882237504,0.9369891008174388,,,,,,,,,,,,
iPro-WAEL/Promoter_NHEK,0.443789392709732,65.37113189697266,0.7525661843691549,0.9407429888825488,0.8745011358752379,0.8747553816046967,0.809728479210133,0.966128729592794,0.904567555123622,0.9045988258317026,0.7402719939039719,0.9358668969558176,0.8680858465476766,0.8683953033268101,0.7375107559353511,0.9337175102730152,0.8671761981619364,0.8674168297455969,0.7083188855982293,0.92778635192114,0.853627074234762,0.8537181996086106,0.4505346715450287,0.0241357907652854,0.4460076093673706,0.0242649689316749,0.443560928106308,0.0242911837995052,0.4835348129272461,63.04385757446289,0.5064006447792053,61.63413619995117,8170.0,2044.0,2.0,1.0,499.9,302.4,200.0,2400.0,0.5898,0.6154389420872055,0.8691344242707404,0.806447514308831,0.8067514677103719,0.6152516546526282,0.8681190903833853,0.8064768347704114,0.8067514677103719,0.7564960338958867,0.9388731660800932,0.8764620556271874,0.8767123287671232,0.5194238902242122,58.67161448323953,0.5849465260413231,0.0167862286774594,0.7134850950841,0.9352800042891992,0.8554592317990649,0.8556751467710372,,,,,,,,,,,,
iPro-WAEL/Promoter_R_capsulatus,0.5210859179496765,4.9486517906188965,0.4064053451604786,0.7897321935331767,0.7029916545716632,0.702992125984252,0.3925980414606801,0.786945536148753,0.6942396770936514,0.695748031496063,0.3841810173182615,0.7786986814081809,0.6910298507462687,0.6919685039370079,0.366185345859809,0.7598215681963052,0.6750722017006079,0.68,0.261053777917028,0.6911454070758316,0.630508809541455,0.6305511811023622,0.7140178680419922,0.0031632645986974,0.765308141708374,0.0025828382931649,0.7833713293075562,0.0023534321226179,0.5584328174591064,4.734110355377197,0.5525049567222595,4.770019054412842,7406.0,3175.0,2.0,0.9689,40.0,0.0,40.0,40.0,0.6478,0.1068580077513206,0.5790037808999067,0.5530133999991467,0.5530708661417323,0.104829520877169,0.5785423809270547,0.5520982142857143,0.5521259842519685,0.4063633078554318,0.7812464030647278,0.7031414392059554,0.7033070866141732,0.5894300864403079,4.073923642127362,0.792402641656278,0.0022696732400041,0.2148998215564245,0.6483834529467285,0.6074496696506465,0.6075590551181103,,,,,,,,,,,,
mouse/mouse_TFBS_1,0.3797192573547363,58.97493362426758,0.4416049518270179,0.7903619028264661,0.7204329132690882,0.7205761316872428,0.4977350282999436,0.8235157242290301,0.7446739595230971,0.7460905349794239,0.5006563550661874,0.8294887296990636,0.7470515197387444,0.7481481481481481,0.4979019079262202,0.8287889718708192,0.7452552756977535,0.7465020576131687,0.1227737121125661,0.5894453758742739,0.5610668137922059,0.5613168724279836,0.6743367910385132,0.0036686796229332,0.6940644979476929,0.0034694096539169,0.6962244510650635,0.0034584198147058,0.3995900154113769,57.53564453125,0.3601136207580566,60.52372741699219,5668.0,2430.0,2.0,1.0,101.0,0.0,101.0,101.0,0.5904,-0.6593164295158482,0.0754007688529865,0.1703344011933657,0.1703703703703703,-0.660977889071133,0.0755850226083422,0.1695017559262511,0.1695473251028806,0.5080456333865855,0.8356422632051348,0.7520187119806767,0.7526748971193415,0.4349727234519245,55.49988301622647,0.7022804926534022,0.0033886351806112,0.2041656438326814,0.6511466747955088,0.6020084784129728,0.6020576131687243,,,,,,,,,,,,
mouse/mouse_TFBS_2,0.5001840591430664,48.96160888671875,0.6819068481034495,0.9254835858181694,0.8409527584765975,0.8409528987297978,0.7824600778603458,0.9591054433785056,0.8872586786814696,0.8877576236840805,0.6982134667906812,0.9321361775412724,0.8490481851067946,0.8490584688380368,0.651620085254239,0.917240801405681,0.8250826922231365,0.8252360005930905,0.6483780983939404,0.9032741108547588,0.8204792968449419,0.8212820639549251,0.7430776953697205,0.0036520536523312,0.7738982439041138,0.0032130503095686,0.7924691438674927,0.0029515521600842,0.5562260746955872,47.98710250854492,0.5828137993812561,48.62700271606445,47209.0,20233.0,2.0,1.0,101.0,0.0,101.0,101.0,0.3764,-0.5060651663691139,0.1652017090042548,0.246941067911314,0.2470221914693817,-0.5067802437543772,0.1645057590915431,0.2465780151851898,0.2466762220135422,0.7037870446911748,0.9388468579150238,0.8471828864315509,0.8480205604705184,0.5689125021507517,45.22067813590033,0.7700028973783819,0.0033788620406435,0.5415465352722932,0.8510184889775002,0.770698694142381,0.7707210991943854,,,,,,,,,,,,
mouse/mouse_TFBS_3,0.684784471988678,41.33359146118164,0.6808964187417977,0.933489808421506,0.8402524394649376,0.8402848423194303,0.7302262775333672,0.9482700809696488,0.8621855284679492,0.8626653102746694,0.7613526697459722,0.960202341330949,0.8798547410114268,0.8799593082400814,0.7478708514374496,0.9588528471842764,0.8738449691991786,0.873855544252289,0.5798248609721258,0.9007542264832016,0.7892238258360101,0.7894201424211598,0.8021003007888794,0.0036758442874997,0.8123784065246582,0.003486115951091,0.8078533411026001,0.0036098579876124,0.709123432636261,41.91108322143555,0.7014920115470886,43.575714111328125,2293.0,983.0,2.0,1.0,101.0,0.0,101.0,101.0,0.478,-0.683050365860488,0.0627514778202772,0.158415677586662,0.1586978636826042,-0.6827996082757517,0.0603670955243157,0.1585724710059049,0.1586978636826042,0.7610583597709173,0.9594406636530723,0.8786763371303697,0.8789420142421159,0.6411799121953367,42.01184176644674,0.756919016937204,0.0054128315522941,0.5572455569174114,0.8609068931829849,0.7766801350643422,0.7772126144455748,,,,,,,,,,,,
mouse/mouse_TFBS_4,0.249241828918457,65.2861328125,0.4921598828379329,0.8235294117647058,0.7450910487055726,0.7454545454545455,0.4864725645678073,0.8087609345414144,0.7357822785110297,0.7384615384615385,0.6261643186147426,0.8720873824390092,0.8087393001007049,0.8097902097902098,0.6676825915302869,0.8875717884919332,0.8317171907362079,0.8321678321678322,0.110565383046915,0.5877032377196689,0.5549304707319365,0.5552447552447553,0.6458360552787781,0.0029942353721708,0.6401703357696533,0.0030625485815107,0.6129438877105713,0.0033624717034399,0.2425802499055862,67.73161315917969,0.271383136510849,69.25116729736328,1667.0,715.0,2.0,1.0,101.0,0.0,101.0,101.0,0.4772,-0.6741524633109,0.0677785080512652,0.1627700236539937,0.1636363636363636,-0.6753093924151506,0.0680367118914605,0.1620612075317874,0.1636363636363636,0.6366190030459526,0.8790901835594572,0.8126668308298448,0.813986013986014,0.3086535243074226,65.16228724695242,0.6345633432139794,0.0031142105512544,0.2285882879074884,0.6508771106207847,0.6133499482742406,0.6139860139860139,,,,,,,,,,,,
mouse/mouse_TFBS_5,0.4454415142536163,47.09689712524414,0.3870082880854226,0.7621672488057013,0.6934094914792038,0.6934513274336284,0.3736845519231785,0.759304189834756,0.6856508753886237,0.6861946902654867,0.3916988592317517,0.7690893883624403,0.6956766999809084,0.6957522123893806,0.3676950603017631,0.7541373012765291,0.6829454391755455,0.6833628318584071,0.1804180978059844,0.6208739290469105,0.589814597477009,0.5900884955752213,0.6924563646316528,0.0036717434413731,0.7200968861579895,0.0033658626489341,0.7318862080574036,0.0032289740629494,0.4495979249477386,46.92451095581055,0.4260237216949463,49.155029296875,13180.0,5650.0,2.0,1.0,101.0,0.0,101.0,101.0,0.6212,-0.6116242504659308,0.103026705301903,0.1941407918017609,0.1943362831858407,-0.6119087590957297,0.1027958963113791,0.1940095945770615,0.1941592920353982,0.396824344731457,0.7718782676795364,0.6980916206255017,0.6982300884955752,0.468646729785619,45.96863359256066,0.7342434033338561,0.0032172003771883,0.1773996016300258,0.6263906648915342,0.5886094192545805,0.5886725663716814,,,,,,,,,,,,
prom/promoter_all_300bps,0.3431881368160248,117.51461791992188,0.7615961382717149,0.948332479765496,0.8804007960977009,0.8804549805732305,0.8163483946320028,0.9624411951370224,0.9077817881507304,0.9078213863393207,0.7301055046732726,0.9382166862492632,0.8644199384979987,0.8645193986147869,0.6437114143591518,0.910734630198393,0.817135576708742,0.818176699138465,0.7348549704779673,0.938617469958978,0.8673845062123888,0.8673911819359198,0.6885271072387695,0.00369972595945,0.7188997864723206,0.0033488124608993,0.7455388307571411,0.0030411328189074,0.3694277703762054,113.97235870361328,0.3808757066726684,114.11774444580078,41437.0,17759.0,2.0,1.0,300.0,0.0,300.0,300.0,0.5781,0.4856903668881719,0.8008984213687729,0.737460417939042,0.7393434314995214,0.4842050632550914,0.8009553301189465,0.7366359089295016,0.738555098823132,0.7269704983874363,0.9365243263028769,0.8633757072645772,0.8633932090770877,0.3835861810307277,106.60391347010687,0.7486135268410673,0.0030190309332659,0.724131161640061,0.9303289013757534,0.8620371407595168,0.8620417816318486,,,,,,,,,,,,
prom/promoter_all_70bps,0.4998039007186889,33.68379211425781,0.5596850011280262,0.8660280951917115,0.7784880716416828,0.7788726842727631,0.5991591479862485,0.8794773184322965,0.7994488962466528,0.7994819528126583,0.5260252842561606,0.8396169687256803,0.7621660272911592,0.7624303170223549,0.4056852382609066,0.7657850629940675,0.7012983262437975,0.7019539388479081,0.5070722748004998,0.8311947019944824,0.7524416322843759,0.7528013964750268,0.715694785118103,0.0040376656688749,0.7584062814712524,0.0034426706843078,0.7870063781738281,0.0030298070050776,0.5373725295066833,32.196136474609375,0.5458667278289795,32.30011367797852,41437.0,17759.0,2.0,1.0,70.0,0.0,70.0,70.0,0.5855,0.3696994445085707,0.7301165557662629,0.6805275420233614,0.6825271693225969,0.3703436562000946,0.7292803890442983,0.6809894379231901,0.6829213356607917,0.5364931681025037,0.8574407334747745,0.7665253444854685,0.7670476941269215,0.559808193912855,28.75572277907177,0.7896162049664377,0.0029992682679551,0.4819187746957705,0.8175452200708423,0.7401176509875714,0.7404133115603356,,,,,,,,,,,,
prom/promoter_notata_300bps,0.336831659078598,117.70503997802734,0.8550715120202524,0.9792976660942908,0.9257358185046908,0.9258793969849246,0.9082459354591892,0.988710812226964,0.9539488873675798,0.9539572864321608,0.8257422634928858,0.9720564032473926,0.9112778194738403,0.91143216080402,0.7357986627015785,0.9459342882755488,0.8639606253009444,0.8645728643216081,0.8069765055398188,0.9652670229287138,0.9026060848621869,0.9027010050251256,0.6912046074867249,0.0033443535212427,0.7194852232933044,0.0030495498795062,0.740764856338501,0.0028308061882853,0.3597498834133148,114.93415069580078,0.3682328760623932,115.15178680419922,37146.0,15920.0,2.0,1.0,300.0,0.0,300.0,300.0,0.5835,0.5513100830590487,0.8373866111335573,0.7679637020414,0.7702261306532663,0.5522215482603587,0.8370308199287896,0.768494304293751,0.7707286432160804,0.8135107770802383,0.9693318192722408,0.9053850608411746,0.9055276381909548,0.372720253755505,107.64244413892747,0.7420615489720342,0.002831971628403,0.8064568776782168,0.961694512133532,0.9026373701805708,0.9027010050251256,,,,,,,,,,,,
prom/promoter_notata_70bps,0.5025193691253662,32.368865966796875,0.6193367727750063,0.8910589852528976,0.8091819673794476,0.8092964824120603,0.6506914089814118,0.9006207071791117,0.8253055777869558,0.8253140703517587,0.5431623408298308,0.8558095281684805,0.7710837368500547,0.7712311557788945,0.415204721077309,0.7792304802909017,0.706634976086352,0.707035175879397,0.5437886802211586,0.8507645798085908,0.7713093066724532,0.7714824120603015,0.7112364768981934,0.0039942977018654,0.7544124126434326,0.0034071104601025,0.7810558676719666,0.0030308808200061,0.5338903069496155,31.31876945495605,0.5373355150222778,31.509462356567383,37146.0,15920.0,2.0,1.0,70.0,0.0,70.0,70.0,0.5952,0.4137706389977911,0.7596957147546779,0.7031594266542789,0.7047110552763819,0.4142324987722494,0.7585957267493245,0.7034282079616951,0.704962311557789,0.567942171849715,0.8742801475972829,0.7825107416201749,0.7829145728643216,0.5499695104812733,27.937654112495967,0.7822602426153756,0.0030275590013214,0.5110201490059794,0.8364595827756875,0.7549785895840204,0.7551507537688442,,,,,,,,,,,,
prom/promoter_tata_300bps,0.3090770244598388,120.84241485595705,0.4393059015294429,0.7837127835538753,0.7195092120236672,0.7195652173913043,0.525089652567045,0.8397300330812855,0.762479724905629,0.7625,0.4666421571512529,0.7931161389413989,0.7330555863342567,0.7331521739130434,0.440500862381152,0.7796047967863894,0.7200186378475354,0.720108695652174,0.4652272851845217,0.8064656190926275,0.73260585237792,0.7326086956521739,0.6893544793128967,0.0050511918962001,0.7243223190307617,0.0044602993875741,0.7469050884246826,0.0040844958275556,0.3329728543758392,118.21902465820312,0.3505945205688476,118.29340362548828,4290.0,1840.0,2.0,1.0,300.0,0.0,300.0,300.0,0.5319,0.2435358139399517,0.6765288279773157,0.6216944345976605,0.6217391304347826,0.2663737512581259,0.6764278119092628,0.6331043829846692,0.6331521739130435,0.4582070183025424,0.7864951559546314,0.7286272854659719,0.7288043478260869,0.3358633715327004,113.99189298244954,0.7375012468568318,0.0042288293221927,0.3340275161418543,0.7260916824196598,0.6666823289800967,0.6668478260869565,,,,,,,,,,,,
prom/promoter_tata_70bps,0.4535986483097076,41.38521194458008,0.4956568587826203,0.8261501654064273,0.7478248952027184,0.7478260869565218,0.4682595845841795,0.8108973298676749,0.7334487521522772,0.7336956521739131,0.5065408903767932,0.8353845699432891,0.7532562052212707,0.7532608695652174,0.5447663881557602,0.8481870274102079,0.7722405630765368,0.7722826086956521,0.4145360265275025,0.7784481332703215,0.7059934026055802,0.7065217391304348,0.7286007404327393,0.0032770577818155,0.7664499878883362,0.0028302078135311,0.7838557958602905,0.0026338919997215,0.4794200360774994,41.41545486450195,0.4806110858917236,44.63633346557617,4290.0,1840.0,2.0,1.0,70.0,0.0,70.0,70.0,0.5023,0.2445896371173456,0.6711820652173912,0.6222637531233098,0.6222826086956522,0.2445896371173456,0.6740684073724007,0.6222637531233098,0.6222826086956522,0.5315924008980265,0.841608577504726,0.7657453014806337,0.7657608695652174,0.4820157223554203,39.069118400076654,0.7827820491896389,0.0026385695186227,0.3609924190815959,0.7365252835538751,0.6803804049838347,0.6804347826086956,,,,,,,,,,,,
splice/acceptors,0.4159913957118988,89.66248321533203,0.5234672000959323,0.8327134493413564,0.7583561429912604,0.7596934174932372,0.7699919062014157,0.9388951681393544,0.8840949069968619,0.8842801322512774,0.5393905300222336,0.8407523355197773,0.7650447891129024,0.7667568379921852,0.5475248940925188,0.8443989989338826,0.7698270689542317,0.7712654042681094,0.4352440444520017,0.7892826746896514,0.7116549109621128,0.7144574691914638,0.6905818581581116,0.0033455719240009,0.7341989278793335,0.002845254028216,0.7661346793174744,0.0024833064526319,0.4821111261844635,82.63993835449219,0.5375951528549194,77.41101837158203,15525.0,6654.0,2.0,0.984,600.0,0.0,600.0,600.0,0.4357,0.1886136184706267,0.6271515693608717,0.5892120306186144,0.5933273219116321,0.1798274769699265,0.625623768995862,0.5859139468243615,0.5892696122633003,0.5480017222950074,0.844919408756618,0.7694882553570046,0.7711151187255786,0.5427750256392446,71.03580544804122,0.7644638886978989,0.002515727147051,0.4017862648181348,0.7641807610993657,0.6960057829376012,0.698527201683198,,,,,,,,,,,,
splice/donors,0.3982876539230346,95.94292449951172,0.5279125486071893,0.8385713759711328,0.7626712137744545,0.7630461165048543,0.769592055733883,0.9408655510143968,0.8845266149230204,0.8845570388349514,0.5462599307924165,0.8444515630177842,0.7717708281469269,0.7721480582524272,0.5537163620766578,0.8473942339555948,0.7755994543704812,0.7759405339805825,0.4485900251385795,0.8023597150115984,0.7171204257148676,0.7198118932038835,0.6966260075569153,0.003478190395981,0.7390289306640625,0.0029577554669231,0.7714531421661377,0.0025642025284469,0.4703118801116943,89.28258514404297,0.5341780185699463,81.53221893310547,15381.0,6592.0,2.0,0.9975,600.0,0.0,600.0,600.0,0.4357,0.1763037755658406,0.6270075297323171,0.5867443825597034,0.5876820388349514,0.176484526899133,0.6275810965057623,0.5870289689943802,0.5878337378640777,0.5436919814054072,0.8457858352663943,0.7701550283199626,0.7706310679611651,0.5242133450699994,72.99650929392665,0.771363196959518,0.0025867476552254,0.3989118269643137,0.7732199270959903,0.696653483644428,0.6978155339805825,,,,,,,,,,,,
splice/splice_site_type_DNABERT,0.4082070887088775,85.23110961914062,0.2268994143841081,0.7846815772373908,0.3614274084198316,0.5991086432381092,0.566486674087751,0.8645906838177405,0.6960494143600607,0.7525389055307956,0.2238488726192558,0.8031703673892284,0.3507877396028787,0.5969167823482137,0.1746790294495853,0.7918899824534565,0.3048975187539017,0.5823043764155769,0.2633308168578648,0.7674596173026003,0.4284146263788361,0.6146708555563674,0.7055234313011169,0.0056367395445704,0.7621973752975464,0.0044290767982602,0.8034116625785828,0.0035709291696548,0.4698315560817718,80.13787078857422,0.5226407051086426,73.46044158935547,31933.0,13687.0,3.0,0.3903,400.0,0.0,400.0,400.0,0.472,0.1431004629799849,0.6219714995777402,0.3797332197918421,0.5668882881566449,0.1343767356050084,0.6233764004668445,0.3685638484720595,0.5661576678600132,0.2200931558326996,0.7827699302041505,0.3480459858642443,0.5959669759625923,0.5228594274411081,68.12643579714828,0.8043085119026033,0.0035486016742985,0.1690975892708722,0.7000741058405667,0.3210788996687164,0.5839848030978301,,,,,,,,,,,,
splice/splice_site_type_NT,0.3838025033473968,75.1077651977539,0.2218988263621867,0.6895744259680664,0.4781310635180395,0.4808354627263637,0.5431944651785678,0.8516500210367027,0.6937340273288569,0.6947005888234641,0.2122215882743552,0.6819243522663411,0.4724065749694082,0.4746139317853571,0.2033679696557003,0.6739401405194855,0.4663900978985283,0.4687256971447617,0.3414893308223501,0.7465848023441168,0.557239325155621,0.5591600933229641,0.7003806829452515,0.0049689272418618,0.7439106702804565,0.0041649360209703,0.7731910347938538,0.0036257901228964,0.4252577126026153,72.1131820678711,0.4535203874111175,69.88506317138672,20999.0,9001.0,3.0,1.0,400.0,0.0,400.0,400.0,0.4679,0.1475398422918161,0.6133223169439918,0.4315802276452123,0.431507610265526,0.1365875882780042,0.6117436816009086,0.4242507922066338,0.4241750916564826,0.2211503685553424,0.687456506264716,0.4800715432498952,0.4806132651927564,0.4587004769666508,63.99429935904917,0.7694301493034088,0.0036940587532036,0.2234742227482256,0.6748821535300906,0.4788825339588052,0.4809465614931674,,,,,,,,,,,,
tf/Human_TFBS_1,0.4519811570644378,30.146997451782227,0.5718813178307669,0.8632148143786369,0.7851149707378695,0.7853403141361257,0.5804360507117924,0.8727935834009316,0.7895168326150603,0.7897033158813264,0.5468602746952076,0.8528724330973498,0.772996864343985,0.7731239092495636,0.5066854482025854,0.8319721384553712,0.7532018885335349,0.753248012410316,0.5070164882808926,0.8308631935695034,0.7512437523866096,0.7519875896839248,0.6715200543403625,0.0071126949042081,0.7542310357093811,0.0051532951183617,0.7984305620193481,0.0041297199204564,0.5036187767982483,29.721525192260746,0.5175875425338745,30.780105590820312,24064.0,10314.0,2.0,1.0,101.0,0.0,101.0,101.0,0.6622,0.0612759920712808,0.5513316983427757,0.5306377516135843,0.5306379678107427,0.0618630474718174,0.5503507303292478,0.5309084444078105,0.5309288345937561,0.5555159617746263,0.8573364138026413,0.7768347083102582,0.7770990886174132,0.5377787889337431,28.718153472494688,0.7925437193584038,0.0042642963952674,0.466202962157214,0.8000206733316917,0.7327646433493615,0.7328873375993795,,,,,,,,,,,,
tf/Human_TFBS_2,0.4445339441299438,30.39495658874512,0.5284336774836105,0.8435005768782181,0.7637956783174744,0.7639257294429708,0.5480737725548114,0.859817448112913,0.7734444545792527,0.7736176290552949,0.5160266991915382,0.8361421895210539,0.7578564446055902,0.757906549683738,0.4941024749915352,0.8200821064254444,0.7464962550223073,0.746684350132626,0.4861181272538954,0.821862491700077,0.740172294106543,0.7411752703529891,0.6739029884338379,0.0071303849108517,0.7567698359489441,0.0051227235235273,0.8016604781150818,0.0040579987689852,0.4975111782550812,29.558380126953125,0.5146544575691223,30.485923767089844,22870.0,9802.0,2.0,1.0,101.0,0.0,101.0,101.0,0.6524,0.0555437671916944,0.5401102823458029,0.5275586069799068,0.5277494388900225,0.0596339256693029,0.5383779199502943,0.5295759674261367,0.5297898388084065,0.5331742322898274,0.8412299502398043,0.7659873125455605,0.7661701693531933,0.536840476710095,28.48195283062648,0.7949087458199895,0.0042088243043064,0.4324018229225532,0.7835754759167239,0.7159978765247512,0.7160783513568659,,,,,,,,,,,,
tf/Human_TFBS_3,0.4461440742015838,25.69673156738281,0.5149002093064681,0.8296099499780871,0.7565910402117298,0.7568639898428821,0.5033548376821587,0.8320117070418562,0.7513670149364751,0.7514680209490557,0.5099462178852662,0.8338162236226341,0.7544857868424582,0.7546421202983653,0.4769421072972115,0.8169219144338155,0.7384441934577095,0.7384542136168862,0.4379322663622323,0.7890177469485626,0.718135294969654,0.7184573877162355,0.6796982288360596,0.0068251527845859,0.7573140859603882,0.0050277644768357,0.7973709106445312,0.0041142748668789,0.4935664236545563,25.68899345397949,0.4988459050655365,26.431930541992188,14699.0,6301.0,2.0,1.0,101.0,0.0,101.0,101.0,0.673,0.0699802705601718,0.5557249147411001,0.532669304729896,0.5346770353912077,0.0700604512748348,0.5557984111871767,0.5336025582342375,0.5348357403586732,0.5101406467002811,0.8325402366595639,0.7544394935800094,0.7546421202983653,0.5183359888182429,24.794317612802743,0.7910080898568402,0.0042563398803467,0.37344257214772,0.7479395304085878,0.686712914360327,0.6867163942231392,,,,,,,,,,,,
tf/Human_TFBS_4,0.4247113168239593,64.01212310791016,0.3769829376565057,0.7652811285220358,0.6882545370822744,0.688360450563204,0.3803364174443229,0.7578731054809977,0.6862659876592647,0.6880191148025941,0.395256300350038,0.7787922614507424,0.6973385956898412,0.6974627375128001,0.3883242687504333,0.7710815192710299,0.6925407504622696,0.6932529297986119,0.3210739536880829,0.7235285680183392,0.6512577222413138,0.6560473318921379,0.6754828691482544,0.0064152358099818,0.7493548393249512,0.0047152768820524,0.7946770191192627,0.003694325685501,0.4923629462718963,62.33697128295898,0.5202347040176392,62.64068603515625,20505.0,8789.0,2.0,1.0,101.0,0.0,101.0,101.0,0.4748,0.0621089022439398,0.543061357327165,0.5297014553590674,0.5308908863351918,0.0653456643077832,0.5428156245744145,0.531177116812046,0.5324837865513711,0.3995032554508381,0.7769442040884171,0.6993324997919386,0.6995107520764592,0.5164469214893584,60.78463835946807,0.7894195692116527,0.0037991714467093,0.2322743372295551,0.6690750081686527,0.6148701385226452,0.6156559335533053,,,,,,,,,,,,
tf/Human_TFBS_5,0.4435242712497711,31.66171836853028,0.7116751234762081,0.93781052122531,0.8555269494089464,0.8555784796064116,0.6910601214565487,0.929132197891322,0.8448157761192566,0.8449452467862244,0.687860613233612,0.9271174180028512,0.8436188881425994,0.8436756070465006,0.6457807226181479,0.908948633087002,0.8228836458597801,0.8228852563085225,0.6495043991738318,0.9162090140192328,0.8229864123329653,0.8233613712109189,0.6728157997131348,0.0072164121083915,0.7611119151115417,0.0049605490639805,0.8086487650871277,0.0038285290356725,0.4998055398464203,30.643272399902344,0.5298661589622498,30.20556831359864,14699.0,6301.0,2.0,1.0,101.0,0.0,101.0,101.0,0.624,0.2730681054285038,0.6944285260914902,0.6336605662794722,0.6352959847643231,0.275654417992908,0.6972239097691335,0.6349203080118668,0.636565624504047,0.6919166302828959,0.9288475817704632,0.8456908845188293,0.8457387716235518,0.5503511984773518,28.70180776765784,0.8014166265754656,0.0039722726803451,0.5455120156696912,0.85544805629858,0.7727248638066826,0.7727344865894302,,,,,,,,,,,,
virus/covid_variants,0.8771900533917183,1.736838754486005,0.65530456624256,0.9370882484054656,0.7000633344071719,0.6940111268681138,0.447980785693265,0.8356839311738807,0.5139741304156256,0.5112904985273263,0.6707202293146162,0.943608224953558,0.7123065226875385,0.7077560815970328,0.6727182149074552,0.9442972776187564,0.7176713423841289,0.7077924439111305,0.5110222240348212,0.8647613906662639,0.568135865400936,0.5667793898403695,,,,,,,0.9055891691047524,1.304984838349997,0.9145329741589024,1.1573356924363782,64168.0,27501.0,9.0,0.6325,999.0,0.0,999.0,999.0,0.382,0.245762190244261,0.7441589253744092,0.3306719098847517,0.3323879131667939,0.2485212615190664,0.7433852542676846,0.333565512364684,0.3349696374677284,0.6114731942964609,0.928733240821226,0.6668870674527129,0.6452856259772372,0.950893823196061,0.6384738886151772,0.9893319751571972,2.0563089077778563e-05,0.3872960777143199,0.8038016401357816,0.4541685762360773,0.4577288098614596,,,,,,,,,,,,
